Country,Country_code,Year,Electricity,Net_income_per_cap,Children_out_school,GDP,GDP_per_cap,Fem_parliam,Renew_output,Renew_consum,Undernour,Poverty,2_G,3_G,Water,Unemp_male,Unemp_fem,Continent,Gini,Income_class,Internet,Life_exp,Population,Rural_pop,Urban_pop,Region
India,IND,2017,92.45683289,7.257914558,,2.65147E+12,1980.66702,11.80811808,,32.21210098,13.8,,97,88,,,,Asia,,Lower-middle_income,18.2,69.165,1338676779,66.4,33.6,Central_and_Southern_Asia
India,IND,2018,95.19329834,5.401277107,,2.70111E+12,1996.915087,11.80811808,,31.68919945,14,,97,94,90,5.3,5.3,Asia,,Lower-middle_income,20.08130004,69.416,1352642283,65.97,34.03,Central_and_Southern_Asia
Ireland,IRL,2000,100,8.527464688,0.040830001,99871239174,26246.16882,12.04819277,5.005702699,2.030299902,,0.2,98,,97,4.4,4.3,Europe,33,High_income,,,,40.845,,Europe_and_Northern_America
Ireland,IRL,2001,100,2.417160307,0.182830006,1.09181E+11,28239.59661,12.04819277,4.169373173,1.965899944,,,98,,97,3.8,3.6,Europe,,High_income,23.13881219,77.13414634,3866243,40.601,59.399,Europe_and_Northern_America
Ireland,IRL,2002,100,1.902815328,0.219579995,1.27947E+11,32540.26324,13.25301205,5.562935233,2.239799976,,0.2,99,,97,4.6,3.8,Europe,32.3,High_income,25.85,77.63414634,3931947,40.351,59.649,Europe_and_Northern_America
Ireland,IRL,2003,100,3.350303467,0.01902,1.6426E+11,41100.65954,13.25301205,4.577450625,2.006799936,,0.1,99,,97,4.8,4,Europe,32.9,High_income,34.31,78.13902439,3996521,40.075,59.925,Europe_and_Northern_America
Ireland,IRL,2004,100,0.779175211,0.091940001,1.93927E+11,47644.93209,13.25301205,5.528455285,2.301399946,,0,99,,97,5,3.8,Europe,33.6,High_income,36.99,78.53902439,4070262,39.798,60.202,Europe_and_Northern_America
Ireland,IRL,2005,100,3.15783365,0.258520007,2.11704E+11,50891.34809,13.25301205,7.308983064,2.880100012,,0,99,,97,4.6,4,Europe,33.8,High_income,41.61,78.94390244,4159914,39.523,60.477,Europe_and_Northern_America
Ireland,IRL,2006,100,1.690183664,0.117339998,2.31984E+11,54283.06472,13.25301205,9.127452427,3.18569994,,0.4,99,,97,4.6,4.2,Europe,32.7,High_income,54.82,79.24146341,4273591,39.262,60.738,Europe_and_Northern_America
Ireland,IRL,2007,100,1.095955056,0.175040007,2.69819E+11,61337.17962,13.25301205,10.03339678,3.534399986,,0.1,99,,97,5,4.9,Europe,31.9,High_income,61.15832455,79.64146341,4398942,39.06,60.94,Europe_and_Northern_America
Ireland,IRL,2008,100,-5.50494915,0.074450001,2.7482E+11,61213.30652,13.25301205,11.99679016,4.139699936,,0.2,99,89,97,7.6,5.7,Europe,30.9,High_income,65.34,80.09512195,4489544,38.859,61.141,Europe_and_Northern_America
Ireland,IRL,2009,100,-9.64625551,0.02636,2.35879E+11,52008.72824,13.93939394,14.69346877,5.224699974,,0.4,99,,97,15.1,9.5,Europe,32.7,High_income,67.38,80.1902439,4535375,38.658,61.342,Europe_and_Northern_America
Ireland,IRL,2010,100,0.431308768,0.200080007,2.22071E+11,48698.16532,13.93939394,13.23111868,5.241000175,,0.5,99,,97,17.1,11.4,Europe,32.3,High_income,69.85,80.74390244,4560155,38.458,61.542,Europe_and_Northern_America
Ireland,IRL,2011,100,-2.208488725,0.125499994,2.37645E+11,51886.50849,15.06024096,19.96392284,6.676499844,,0.5,99,95,97,17.7,12.5,Europe,32.9,High_income,74.88997297,80.74634146,4580084,38.258,61.742,Europe_and_Northern_America
Ireland,IRL,2012,100,-1.026114102,0.057890002,2.24984E+11,48914.61753,15.06024096,19.36553554,6.577000141,,0.2,99,95,97,17.7,12.8,Europe,33.2,High_income,76.91999254,80.84634146,4599533,38.058,61.942,Europe_and_Northern_America
Ireland,IRL,2013,100,6.170159239,0.072690003,2.38484E+11,51577.27936,15.6626506,22.0058651,7.35160017,,0.7,99,95,97,14.8,12.4,Europe,33.5,High_income,78.2477,80.94878049,4623816,37.859,62.141,Europe_and_Northern_America
Ireland,IRL,2014,100,7.093332284,0.037360001,2.5891E+11,55586.9626,15.6626506,24.75976441,8.439100266,,0.4,99,95,97,12.7,10.9,Europe,31.9,High_income,83.49172234,81.34878049,4657740,37.66,62.34,Europe_and_Northern_America
Ireland,IRL,2015,100,4.797269585,0.04882,2.91522E+11,62000.11881,16.26506024,27.96540802,9.091799736,,0.3,99,95,97,10.7,8.9,Europe,31.8,High_income,83.49479167,81.45365854,4701957,37.462,62.538,Europe_and_Northern_America
Ireland,IRL,2016,100,5.81322039,0.01164,2.99556E+11,62993.7451,22.15189873,,8.498800278,,0.1,99,95,97,9,7.6,Europe,32.8,High_income,83.5,81.65365854,4755335,37.263,62.737,Europe_and_Northern_America
Ireland,IRL,2017,100,0.321096328,0.028659999,3.38503E+11,70413.12183,22.15189873,,9.942799568,,0.2,99,95,97,7.1,6.3,Europe,31.4,High_income,84.11400706,82.15609756,4807388,37.053,62.947,Europe_and_Northern_America
Ireland,IRL,2018,100,4.223978837,0.00174,3.85967E+11,79297.7292,22.15189873,,10.74440002,,,99,95,97,5.8,5.7,Europe,,High_income,87.00014011,82.25609756,4867316,36.83,63.17,Europe_and_Northern_America
"Iran,_Islamic_Rep.",IRN,2000,97.9,0.064650392,13.83265972,1.09592E+11,1670.009674,3.448275862,3.037843271,0.439399987,,,,,,,,Asia,,Lower-middle_income,,,,35.958,,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2001,98.11628723,12.55545462,,1.26879E+11,1909.412306,3.448275862,3.910769018,0.51849997,4.8,,32,,,,,Asia,,Lower-middle_income,1.484221332,70.553,66449111,35.242,64.758,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2002,98.24790955,15.94305821,2.870929956,1.28627E+11,1911.678649,4.137931034,5.72862754,0.665799975,5,,,,95,11.2,22.4,Asia,,Lower-middle_income,4.626175115,70.921,67284801,34.532,65.468,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2003,98.37006378,4.693523088,3.953459978,1.53545E+11,2253.935835,4.137931034,7.229753441,0.829400003,5,,50,,,,,Asia,,Lower-middle_income,6.933721953,71.265,68122947,33.828,66.172,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2004,98.48157501,4.951883217,2.238559961,1.90043E+11,2756.198822,4.137931034,6.394756707,0.737600029,4.9,,65,,95,9.8,17.8,Asia,,Lower-middle_income,7.49,71.592,68951279,33.131,66.869,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2005,98.58142853,7.813528095,4.670380116,2.26452E+11,3246.051122,4.137931034,9.080342303,1.400599957,5.2,0.6,75,,95,10.5,18.2,Asia,43.6,Lower-middle_income,8.1,71.917,69762345,32.442,67.558,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2006,98.4,4.716046765,4.125179768,2.66299E+11,3774.358055,4.137931034,9.544742114,1.398000002,5.5,0.6,82,,95,10,16.1,Asia,44.8,Lower-middle_income,8.76,72.257,70554756,31.761,68.239,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2007,98.7598114,14.99009414,4.77643013,3.49882E+11,4904.666183,4.137931034,8.887864853,1.301300049,5.7,,95,,96,9.3,15.9,Asia,,Lower-middle_income,9.47,72.626,71336476,31.136,68.864,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2008,98.85066223,-4.578164752,,4.12336E+11,5717.314148,2.797202797,2.423437281,0.702099979,5.4,,,,96,9.1,16.8,Asia,,Lower-middle_income,12.02,73.027,72120608,30.542,69.458,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2009,99.71,1.768498435,2.199569941,4.16397E+11,5709.948293,2.75862069,3.369923657,0.781899989,5.5,1.1,,,96,10.8,17,Asia,42.1,Upper-middle_income,13.8,73.457,72924833,29.955,70.045,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2010,99.64732361,8.092579959,3.354759932,4.86808E+11,6599.660938,2.75862069,4.163393559,0.897300005,6,,85,0,96,11.9,20.7,Asia,,Upper-middle_income,15.9,73.905,73762519,29.374,70.626,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2011,99.69103241,1.75670535,3.205800056,5.80765E+11,7781.405801,2.75862069,5.122640095,0.916700006,6.3,,85,0,,,,Asia,,Upper-middle_income,19,74.352,74634959,28.8,71.2,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2012,99.71684265,-15.93866627,1.977120042,5.98868E+11,7927.844908,3.103448276,4.985527537,0.9296,6.2,,96,40.83,,,,Asia,,Upper-middle_income,22.73,74.776,75539881,28.245,71.755,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2013,99.83,-1.564076887,1.196320057,4.60293E+11,6018.3229,3.103448276,5.707720798,0.990400016,5.3,0.2,94,48,97,8.6,19.8,Asia,37.4,Upper-middle_income,29.95,75.162,76481963,27.705,72.295,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2014,100,-1.017906874,0.372159988,4.32687E+11,5585.525604,3.103448276,5.195386896,0.934099972,4.9,0.4,94.2,52,97,8.8,19.7,Asia,38.8,Upper-middle_income,39.35,75.502,77465769,27.17,72.83,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2015,99.96,-6.443470842,0.230910003,3.84951E+11,4904.327315,3.103448276,5.104887878,0.906899989,4.7,0.4,94.2,59.81,97,9.3,19.5,Asia,39.5,Upper-middle_income,45.33497615,75.796,78492208,26.642,73.358,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2016,99.95,6.111416371,0.215299994,4.17984E+11,5253.42656,5.882352941,,1.04429996,4.9,0.4,96.5,62.67,97,10.7,20.8,Asia,40,Upper-middle_income,53.22677167,76.047,79563991,26.12,73.88,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2017,99.94,2.751891613,0.229110003,4.45345E+11,5520.314782,5.882352941,,0.970099986,5.2,0.4,96.5,77,97,10.3,19.9,Asia,40.8,Upper-middle_income,64.04397362,76.271,80673888,25.606,74.394,Central_and_Southern_Asia
"Iran,_Islamic_Rep.",IRN,2018,100,37.79025685,,2.94357E+11,3598.483454,5.882352941,,0.995000005,5.4,0.5,96.5,79,97,10.5,19,Asia,42,Upper-middle_income,70.200565,76.479,81800204,25.102,74.898,Central_and_Southern_Asia
Iraq,IRQ,2000,,,11.10286999,48364250944,2058.264401,7.6,1.915360502,0.343400002,,,,,,,,Asia,,Lower-middle_income,,,,31.504,,Northern_Africa_and_Western_Asia
Iraq,IRQ,2001,,,,36176430129,1494.388802,7.6,1.916219652,0.332899988,22.4,,,,,,,Asia,,Lower-middle_income,0.1,68.983,24208178,31.45,68.55,Northern_Africa_and_Western_Asia
Iraq,IRQ,2002,,,,32928454672,1320.734706,7.6,1.5267401,0.300300002,22.7,,,,,,,Asia,,Lower-middle_income,0.5,68.827,24931922,31.396,68.604,Northern_Africa_and_Western_Asia
Iraq,IRQ,2003,,,5.623050213,21921569479,854.8252808,,1.527875794,0.333700001,23.1,,,,,,,Asia,,Lower-middle_income,0.6,68.636,25644503,31.342,68.658,Northern_Africa_and_Western_Asia
Iraq,IRQ,2004,,,7.000440121,36627901762,1391.963489,,1.526552098,0.334199995,23.8,,,,,,,Asia,,Lower-middle_income,0.9,68.437,26313838,31.288,68.712,Northern_Africa_and_Western_Asia
Iraq,IRQ,2005,,-9.133115595,,49954890353,1855.522348,,19.73684211,2.278300047,23.8,,68.1,,,,,Asia,,Lower-middle_income,0.9,68.266,26922279,31.234,68.766,Northern_Africa_and_Western_Asia
Iraq,IRQ,2006,97.62211156,17.1166857,,65140147197,2373.209448,25.45454545,18.02323862,2.528599977,25.1,1.5,72.1,,,,,Asia,28.6,Lower-middle_income,0.952344244,68.157,27448124,31.181,68.819,Northern_Africa_and_Western_Asia
Iraq,IRQ,2007,98.1,5.271345299,7.204020023,88837055195,3182.841351,25.45454545,17.25787526,2.004800081,25.7,,,,87,8.9,7.4,Asia,,Lower-middle_income,0.93,68.13,27911242,31.127,68.873,Northern_Africa_and_Western_Asia
Iraq,IRQ,2008,97.96062469,27.25467998,,1.31614E+11,4636.639325,25.45454545,9.447516808,1.153499961,24.9,,,,,,,Asia,,Lower-middle_income,1,68.19,28385739,31.073,68.927,Northern_Africa_and_Western_Asia
Iraq,IRQ,2009,98.09731293,-16.06879189,,1.11658E+11,3853.82862,25.45454545,8.526435385,1.208699942,27.9,,,,,,,Asia,,Lower-middle_income,1.06,68.34,28973157,31.02,68.98,Northern_Africa_and_Western_Asia
Iraq,IRQ,2010,98.25507355,11.4765587,,1.38517E+11,4657.280269,25.23076923,9.746871677,1.677299976,31.6,,,,,,,Asia,,Lower-middle_income,2.5,68.567,29741977,30.897,69.103,Northern_Africa_and_Western_Asia
Iraq,IRQ,2011,98,12.13908542,,1.8575E+11,6045.494567,25.23076923,6.30206111,1.061499953,36.7,,,,,,,Asia,,Lower-middle_income,5,68.848,30725305,30.732,69.268,Northern_Africa_and_Western_Asia
Iraq,IRQ,2012,99.3,10.45075005,,2.18002E+11,6836.073995,25.23076923,9.544091442,1.241099954,37.1,1.7,,25,92,7.2,12.4,Asia,29.5,Upper-middle_income,7.1,69.148,31890012,30.568,69.432,Northern_Africa_and_Western_Asia
Iraq,IRQ,2013,98.84931946,1.548018561,,2.34638E+11,7076.552265,25.23076923,8.142480572,1.351999998,36.7,,,25,,,,Asia,,Upper-middle_income,9.2,69.437,33157061,30.405,69.595,Northern_Africa_and_Western_Asia
Iraq,IRQ,2014,99.09417725,-3.73607022,,2.28416E+11,6637.684375,25.30487805,4.325050171,0.908299983,36.8,,,60,93,8.4,21.9,Asia,,Upper-middle_income,13.21,69.7,34411949,30.242,69.758,Northern_Africa_and_Western_Asia
Iraq,IRQ,2015,99.35511017,-18.65765089,,1.66774E+11,4688.318017,26.52439024,3.731754737,0.803900003,37.8,,98,55,,,,Asia,,Upper-middle_income,16.8,69.929,35572269,30.079,69.921,Northern_Africa_and_Western_Asia
Iraq,IRQ,2016,99.65268707,-0.995050313,,1.66602E+11,4550.658638,26.52439024,,0.918299973,38.4,,,73,95,8.5,22.2,Asia,,Upper-middle_income,36.7,70.122,36610632,29.906,70.094,Northern_Africa_and_Western_Asia
Iraq,IRQ,2017,99.83660889,2.744301763,,1.90644E+11,5076.690795,25.30487805,,0.556400001,37.9,,99.92,85.59,96,10.3,31,Asia,,Upper-middle_income,49.35999889,70.294,37552789,29.722,70.278,Northern_Africa_and_Western_Asia
Iraq,IRQ,2018,99.9,4.278040563,,2.12272E+11,5523.078375,25.22796353,,0.477299988,37.4,,100,94.57,,,,Asia,,Upper-middle_income,,70.454,38433604,29.527,70.473,Northern_Africa_and_Western_Asia
Iceland,ISL,2000,100,,1.065250039,9025660362,32096.37226,34.92063492,99.93492972,60.65990067,,,99,,100,1.3,2.6,Europe,,High_income,,,,7.599,,Europe_and_Northern_America
Iceland,ISL,2001,100,,0.731459975,8234846805,28897.44394,34.92063492,99.9502054,62.11880112,,,99,,100,1.6,2.2,Europe,,High_income,49.39299537,80.6902439,284968,7.468,92.532,Europe_and_Northern_America
Iceland,ISL,2002,100,,0.712650001,9318395055,32409.21615,34.92063492,99.92870722,61.84260178,,,99,,100,3.3,2.7,Europe,,High_income,79.12,80.50243902,287523,7.338,92.662,Europe_and_Northern_America
Iceland,ISL,2003,100,,1.711480021,11429333038,39476.69785,30.15873016,99.92941176,61.88100052,,0,99,,100,4,4,Europe,26.8,High_income,83.14,80.96341463,289521,7.211,92.789,Europe_and_Northern_America
Iceland,ISL,2004,100,,3.372539997,13825302536,47334.93065,30.15873016,99.95361243,61.80630112,,0.2,99,,100,5.2,2.8,Europe,28,High_income,83.88,80.99756098,292074,7.086,92.914,Europe_and_Northern_America
Iceland,ISL,2005,100,,3.17475009,16852963067,56794.85016,33.33333333,99.9424361,62.46500015,,0,99,,100,2.6,2.5,Europe,29,High_income,87,81.50243902,296734,6.963,93.037,Europe_and_Northern_America
Iceland,ISL,2006,100,,2.677370071,17465318552,57492.93425,33.33333333,99.95971803,64.01499939,,0.1,99,,100,2.6,3.1,Europe,30.2,High_income,89.51,81.15853659,303782,6.841,93.159,Europe_and_Northern_America
Iceland,ISL,2007,100,,1.852820039,21652505597,69495.72674,33.33333333,99.97495199,66.75050354,,0.1,99,63,100,2.2,2.3,Europe,29.5,High_income,90.6,81.45365854,311566,6.722,93.278,Europe_and_Northern_America
Iceland,ISL,2008,100,,0.762250006,18074622987,56943.37045,33.33333333,99.9878545,73.46009827,,0.1,99,,100,3.3,2.6,Europe,31.8,High_income,91,81.6097561,317414,6.605,93.395,Europe_and_Northern_America
Iceland,ISL,2009,100,,0.277410001,13154414219,41301.27322,42.85714286,99.98811928,74.12239838,,0.1,99,87,100,8.6,5.7,Europe,28.7,High_income,93,81.75121951,318499,6.489,93.511,Europe_and_Northern_America
Iceland,ISL,2010,100,,0.695240021,13751161918,43237.07295,42.85714286,99.98827598,75.41829681,,0.1,99,92,100,8.3,6.7,Europe,26.2,High_income,93.39,81.89756098,318041,6.426,93.574,Europe_and_Northern_America
Iceland,ISL,2011,100,,1.201910019,15221622926,47714.59223,39.68253968,99.98837952,76.44940186,,0.1,99,96,100,7.8,6.2,Europe,26.8,High_income,94.8196868,82.35853659,319014,6.413,93.587,Europe_and_Northern_America
Iceland,ISL,2012,100,3.004723171,1.75127995,14751508134,45995.54788,39.68253968,99.98290501,77.34339905,,0,99,96,100,6.3,5.7,Europe,26.8,High_income,96.20979955,82.91707317,320716,6.4,93.6,Europe_and_Northern_America
Iceland,ISL,2013,100,14.22682795,1.870890021,16125060515,49804.983,39.68253968,99.97240009,76.31079865,,0,99,96,100,5.7,5.1,Europe,25.4,High_income,96.5468,82.06097561,323764,6.367,93.633,Europe_and_Northern_America
Iceland,ISL,2014,100,2.599647701,1.76383996,17867662178,54576.74481,39.68253968,99.98344645,76.42539978,,0,99,98,100,5,4.8,Europe,27.8,High_income,98.16,82.86097561,327386,6.333,93.667,Europe_and_Northern_America
Iceland,ISL,2015,100,7.508021143,1.322700024,17517210519,52951.68151,41.26984127,99.97872227,77.11620331,,0,99,99,100,3.9,4.1,Europe,26.8,High_income,98.2,82.46829268,330815,6.3,93.7,Europe_and_Northern_America
Iceland,ISL,2016,100,6.213053513,0.456290007,20793168031,61987.92636,47.61904762,,77.47129822,,0,99,99,100,2.9,3.1,Europe,27.2,High_income,98.2400163,82.20487805,335439,6.265,93.735,Europe_and_Northern_America
Iceland,ISL,2017,100,2.630350172,0.047649998,24728285177,72010.14903,38.0952381,,76.83309937,,0,99,99,100,2.8,2.7,Europe,26.1,High_income,98.25520119,82.66097561,343400,6.227,93.773,Europe_and_Northern_America
Iceland,ISL,2018,100,-2.134969877,0.058639999,26224228693,74348.36228,38.0952381,,78.21350098,,,99,99,100,2.9,2.5,Europe,,High_income,99.01095399,82.86097561,352721,6.187,93.813,Europe_and_Northern_America
Israel,ISR,2000,100,3.086815512,0.44995001,1.32705E+11,21101.1801,12.5,0.072665901,5.958300114,,,,,100,11.1,11.2,Asia,,High_income,,,,8.797,,Northern_Africa_and_Western_Asia
Israel,ISR,2001,100,-0.682779501,0.136930004,1.31057E+11,20353.62199,13.33333333,0.045505222,6.296500206,,0.2,,,100,11.7,12,Asia,38.9,High_income,17.37862386,79.40731707,6439000,8.733,91.267,Northern_Africa_and_Western_Asia
Israel,ISR,2002,100,-2.887738414,0.162070006,1.21412E+11,18479.70139,14.16666667,0.07032967,6.502999783,,,97,,100,13,12.7,Asia,,High_income,17.76459906,79.45121951,6570000,8.67,91.33,Northern_Africa_and_Western_Asia
Israel,ISR,2003,100,-1.682679775,0.147709996,1.2733E+11,19033.75616,15,0.091409621,6.524400234,,,97,,100,13.3,13.8,Asia,,High_income,19.59339366,79.64878049,6689700,8.607,91.393,Northern_Africa_and_Western_Asia
Israel,ISR,2004,100,2.556979096,0.04654,1.35728E+11,19933.64247,15,0.082489054,6.732699871,,,98,,100,12.4,13.8,Asia,,High_income,22.77048553,80.14634146,6809000,8.544,91.456,Northern_Africa_and_Western_Asia
Israel,ISR,2005,100,3.86235713,0.02097,1.42661E+11,20585.63748,15,0.080243611,7.029799938,,0.5,99,,100,11.1,11.6,Asia,41.8,High_income,25.19404242,80.15121951,6930100,8.482,91.518,Northern_Africa_and_Western_Asia
Israel,ISR,2006,100,4.624344831,0.196539998,1.54158E+11,21854.87789,14.16666667,0.049448159,6.857299805,,,99.7,,100,10.4,11,Asia,,High_income,27.88107446,80.55365854,7053700,8.42,91.58,Northern_Africa_and_Western_Asia
Israel,ISR,2007,100,3.895221948,0.088289998,1.79068E+11,24939.4618,14.16666667,0.0446163,6.715899944,,0.5,,,100,9,9.8,Asia,41.1,High_income,48.12806219,80.50487805,7180100,8.359,91.641,Northern_Africa_and_Western_Asia
Israel,ISR,2008,100,-1.232866889,0.111440003,2.16339E+11,29599.78301,14.16666667,0.056138381,8.903100014,,,100,,100,7.6,7.9,Asia,,High_income,59.39,80.95121951,7308800,8.298,91.702,Northern_Africa_and_Western_Asia
Israel,ISR,2009,100,0.606576353,0.089469999,2.07499E+11,27719.79499,18.33333333,0.179973822,8.46380043,,,,,100,9.8,9.2,Asia,,High_income,63.12,81.40487805,7485600,8.237,91.763,Northern_Africa_and_Western_Asia
Israel,ISR,2010,100,4.457678146,0.0766,2.34E+11,30694.16768,19.16666667,0.290146951,8.553700447,,0.2,99,99,100,8.9,8,Asia,42.5,High_income,67.5,81.60243902,7623600,8.174,91.826,Northern_Africa_and_Western_Asia
Israel,ISR,2011,100,2.227659769,0.073650002,2.61014E+11,33610.69403,20,0.50436502,9.080699921,,,99,99,100,7.3,7,Asia,,High_income,68.87387799,81.65609756,7765800,8.108,91.892,Northern_Africa_and_Western_Asia
Israel,ISR,2012,100,0.090057944,0.045699999,2.57173E+11,32510.3453,20,0.768217386,2.884799957,,0.5,99,99,100,6.8,7,Asia,41.3,High_income,70.8,81.70487805,7910500,8.04,91.96,Northern_Africa_and_Western_Asia
Israel,ISR,2013,100,4.225280112,0.01534,2.92693E+11,36316.47837,22.5,0.931150321,3.266000032,,,100,99,100,6.2,6.2,Asia,,High_income,70.25031195,82.05609756,8059500,7.969,92.031,Northern_Africa_and_Western_Asia
Israel,ISR,2014,100,3.979890735,0.097390004,3.10048E+11,37738.41607,22.5,1.514478812,3.700299978,,0.5,,99,100,5.9,5.9,Asia,39.8,High_income,75.01775316,82.15365854,8215700,7.896,92.104,Northern_Africa_and_Western_Asia
Israel,ISR,2015,100,2.52315143,0.098999999,3.00122E+11,35813.71341,26.66666667,1.89020023,3.738500118,,,99,99,100,5.1,5.4,Asia,,High_income,77.35208966,82.05121951,8380100,7.821,92.179,Northern_Africa_and_Western_Asia
Israel,ISR,2016,100,2.995260751,0.321709991,3.18617E+11,37282.53056,26.66666667,,3.977900028,,0.2,99,99,100,4.7,4.9,Asia,39,High_income,79.65312418,82.40731707,8546000,7.744,92.256,Northern_Africa_and_Western_Asia
